1,1006,499.30,156.21,33.34,76.36,1,-1,-1,-1
1,1005,252.78,207.73,35.81,96.64,1,-1,-1,-1
1,1004,649.44,231.50,44.42,86.13,1,-1,-1,-1
2,1006,498.07,154.94,31.49,76.81,1,-1,-1,-1
2,1005,253.63,220.32,40.17,88.38,1,-1,-1,-1
2,1004,633.88,246.10,42.73,78.55,1,-1,-1,-1
3,1006,497.12,158.55,31.34,77.57,1,-1,-1,-1
3,1005,257.69,215.21,43.19,89.28,1,-1,-1,-1
3,1004,623.80,251.74,36.10,70.51,1,-1,-1,-1
4,1006,491.68,157.75,33.32,79.35,1,-1,-1,-1
4,1005,271.01,214.33,40.78,90.22,1,-1,-1,-1
4,1004,612.69,243.80,38.38,73.58,1,-1,-1,-1
5,1006,486.54,157.30,36.06,85.24,1,-1,-1,-1
5,1005,282.41,203.93,39.68,93.69,1,-1,-1,-1
5,1004,602.49,240.69,45.57,81.06,1,-1,-1,-1
6,1006,484.01,158.20,35.15,81.06,1,-1,-1,-1
6,1005,281.59,200.79,38.38,91.29,1,-1,-1,-1
6,1004,596.37,237.88,47.30,86.56,1,-1,-1,-1
7,1006,476.84,157.11,43.87,87.88,1,-1,-1,-1
7,1005,288.21,205.65,39.08,91.68,1,-1,-1,-1
7,1004,587.15,238.51,42.77,82.27,1,-1,-1,-1
8,1006,474.89,161.57,40.41,83.04,1,-1,-1,-1
8,1005,296.64,204.94,40.02,91.88,1,-1,-1,-1
8,1004,576.68,239.16,41.74,81.37,1,-1,-1,-1
9,1006,468.71,160.89,37.55,80.96,1,-1,-1,-1
9,1005,294.37,202.18,40.96,90.99,1,-1,-1,-1
9,1004,568.58,237.78,40.15,81.46,1,-1,-1,-1
10,1006,467.57,162.71,37.83,79.12,1,-1,-1,-1
10,1005,300.24,205.52,40.63,90.64,1,-1,-1,-1
10,1004,560.37,234.77,47.98,86.17,1,-1,-1,-1
11,1006,465.80,166.10,37.43,77.75,1,-1,-1,-1
11,1005,304.38,200.90,47.13,97.96,1,-1,-1,-1
11,1004,545.21,236.25,44.67,83.90,1,-1,-1,-1
12,1006,459.36,168.47,36.56,77.52,1,-1,-1,-1
12,1005,311.96,200.29,49.94,94.82,1,-1,-1,-1
12,1004,533.57,238.14,42.55,81.74,1,-1,-1,-1
13,1006,457.30,171.41,35.59,76.86,1,-1,-1,-1
13,1005,322.13,198.27,47.90,91.46,1,-1,-1,-1
13,1004,521.52,237.19,45.95,84.29,1,-1,-1,-1
14,1006,451.70,174.37,34.50,78.15,1,-1,-1,-1
14,1005,328.80,197.11,42.99,85.74,1,-1,-1,-1
14,1004,511.47,234.83,46.09,83.72,1,-1,-1,-1
15,1007,720.45,282.63,43.69,129.12,1,-1,-1,-1
15,1006,444.55,172.20,34.08,77.97,1,-1,-1,-1
15,1005,331.95,195.90,41.93,83.52,1,-1,-1,-1
15,1004,503.34,234.66,42.19,82.21,1,-1,-1,-1
16,1007,713.19,275.33,50.29,132.84,1,-1,-1,-1
16,1006,436.65,169.40,34.72,79.24,1,-1,-1,-1
16,1005,338.34,196.66,41.00,82.54,1,-1,-1,-1
16,1004,491.49,231.60,38.38,79.14,1,-1,-1,-1
17,1007,709.87,270.81,51.90,132.50,1,-1,-1,-1
17,1006,431.06,169.81,37.04,78.87,1,-1,-1,-1
17,1005,340.08,201.46,42.83,86.57,1,-1,-1,-1
17,1004,484.86,236.42,41.15,82.96,1,-1,-1,-1
18,1007,702.98,268.58,48.99,122.81,1,-1,-1,-1
18,1006,425.98,170.37,36.72,73.71,1,-1,-1,-1
18,1005,346.81,186.49,44.65,95.00,1,-1,-1,-1
18,1004,468.86,232.74,40.19,80.40,1,-1,-1,-1
19,1007,699.21,273.15,48.86,116.29,1,-1,-1,-1
19,1005,349.89,188.16,43.80,91.82,1,-1,-1,-1
19,1004,458.43,235.43,39.95,80.04,1,-1,-1,-1
20,1007,691.35,269.97,45.68,111.10,1,-1,-1,-1
20,1005,352.92,188.37,45.97,86.93,1,-1,-1,-1
20,1004,450.97,232.88,40.12,81.50,1,-1,-1,-1
21,1008,727.73,266.39,37.34,105.11,1,-1,-1,-1
21,1007,683.80,261.78,45.89,111.34,1,-1,-1,-1
21,1005,354.27,190.05,47.08,87.59,1,-1,-1,-1
21,1004,439.77,231.44,39.13,80.47,1,-1,-1,-1
22,1008,726.12,266.46,36.77,102.84,1,-1,-1,-1
22,1007,676.21,264.65,44.44,110.12,1,-1,-1,-1
22,1005,359.09,189.23,46.85,83.77,1,-1,-1,-1
22,1004,428.98,231.08,41.51,85.05,1,-1,-1,-1
23,1008,717.66,268.88,37.91,102.09,1,-1,-1,-1
23,1007,671.02,265.82,43.96,108.37,1,-1,-1,-1
23,1005,362.24,190.05,43.05,83.99,1,-1,-1,-1
23,1004,421.95,227.95,38.88,83.86,1,-1,-1,-1
24,1007,665.73,263.49,45.69,108.60,1,-1,-1,-1
24,1005,362.42,187.85,39.98,82.95,1,-1,-1,-1
24,1004,411.76,206.05,43.10,100.32,1,-1,-1,-1
25,1007,657.40,258.18,44.70,108.65,1,-1,-1,-1
25,1005,370.26,185.65,38.64,84.37,1,-1,-1,-1
25,1004,404.43,192.48,45.47,114.87,1,-1,-1,-1
26,1009,689.84,262.75,39.34,101.61,1,-1,-1,-1
26,1007,651.30,254.79,44.25,108.75,1,-1,-1,-1
26,1005,372.45,181.73,37.72,87.09,1,-1,-1,-1
26,1004,401.97,182.59,42.76,118.48,1,-1,-1,-1
27,1009,689.48,259.09,37.92,100.44,1,-1,-1,-1
27,1007,648.88,256.11,42.61,105.50,1,-1,-1,-1
27,1005,374.52,183.02,36.57,89.41,1,-1,-1,-1
27,1004,399.89,175.59,41.08,121.53,1,-1,-1,-1
28,1007,643.26,255.74,40.98,101.45,1,-1,-1,-1
28,1005,371.05,180.45,36.33,90.70,1,-1,-1,-1
28,1004,394.89,172.90,42.63,129.35,1,-1,-1,-1
29,1007,635.25,252.82,44.45,104.58,1,-1,-1,-1
29,1005,375.40,174.53,36.14,93.11,1,-1,-1,-1
29,1004,396.61,175.00,44.98,129.07,1,-1,-1,-1
30,1007,626.90,250.12,43.13,103.00,1,-1,-1,-1
30,1005,376.39,173.35,36.02,95.09,1,-1,-1,-1
31,1009,664.72,249.67,37.44,96.77,1,-1,-1,-1
31,1007,622.94,250.47,42.15,101.53,1,-1,-1,-1
31,1005,375.88,175.00,35.62,96.42,1,-1,-1,-1
32,1009,662.12,252.91,35.62,92.57,1,-1,-1,-1
32,1007,618.57,249.50,39.70,98.95,1,-1,-1,-1
32,1005,376.22,175.21,34.62,97.49,1,-1,-1,-1
33,1009,652.36,253.04,39.28,90.41,1,-1,-1,-1
33,1007,612.98,249.32,41.13,103.53,1,-1,-1,-1
33,1005,377.74,173.66,34.15,101.18,1,-1,-1,-1
33,1004,392.94,178.41,44.44,118.02,1,-1,-1,-1
34,1009,640.90,251.51,35.71,86.10,1,-1,-1,-1
34,1007,610.41,244.80,40.63,98.64,1,-1,-1,-1
34,1005,377.47,170.86,34.73,97.13,1,-1,-1,-1
35,1009,635.70,247.25,37.21,85.33,1,-1,-1,-1
35,1007,606.23,240.78,42.41,99.64,1,-1,-1,-1
35,1005,376.34,176.18,34.42,93.10,1,-1,-1,-1
36,1009,628.06,250.55,37.17,86.74,1,-1,-1,-1
36,1007,598.95,236.35,40.95,97.82,1,-1,-1,-1
36,1005,380.42,170.36,36.51,100.24,1,-1,-1,-1
37,1009,625.81,244.99,37.36,89.52,1,-1,-1,-1
37,1007,594.29,237.78,40.94,95.39,1,-1,-1,-1
37,1005,378.91,175.14,35.56,97.59,1,-1,-1,-1
38,1009,619.94,241.93,36.60,88.52,1,-1,-1,-1
38,1007,585.69,236.30,40.73,96.80,1,-1,-1,-1
38,1005,376.45,176.88,34.09,91.22,1,-1,-1,-1
39,1009,614.97,236.06,39.14,87.94,1,-1,-1,-1
39,1007,581.06,235.28,40.63,96.17,1,-1,-1,-1
39,1005,374.97,180.45,33.80,88.82,1,-1,-1,-1
40,1013,409.30,182.56,44.14,92.28,1,-1,-1,-1
40,1009,612.52,238.50,37.26,87.64,1,-1,-1,-1
40,1007,572.48,234.14,39.50,94.52,1,-1,-1,-1
40,1005,368.79,178.51,35.08,84.73,1,-1,-1,-1
41,1013,424.81,183.17,40.57,85.37,1,-1,-1,-1
41,1007,566.46,233.90,39.28,93.27,1,-1,-1,-1
41,1005,373.50,177.40,34.47,85.00,1,-1,-1,-1
42,1007,562.98,232.23,40.97,94.50,1,-1,-1,-1
42,1005,373.78,178.21,33.49,82.74,1,-1,-1,-1
43,1015,591.27,226.46,36.39,92.94,1,-1,-1,-1
43,1007,555.85,230.36,39.13,95.58,1,-1,-1,-1
43,1005,374.69,179.38,33.75,80.99,1,-1,-1,-1
44,1016,713.60,255.01,44.11,153.15,1,-1,-1,-1
44,1015,584.62,226.24,35.93,94.05,1,-1,-1,-1
44,1007,553.05,229.14,37.54,89.91,1,-1,-1,-1
44,1005,375.73,179.53,33.23,80.82,1,-1,-1,-1
45,1016,710.96,256.11,45.41,138.84,1,-1,-1,-1
45,1015,578.73,228.25,35.91,93.41,1,-1,-1,-1
45,1013,436.93,183.80,40.37,78.00,1,-1,-1,-1
45,1007,545.40,224.98,35.67,90.70,1,-1,-1,-1
45,1005,375.68,181.22,32.90,81.00,1,-1,-1,-1
46,1016,706.91,255.58,48.75,140.45,1,-1,-1,-1
46,1015,569.53,217.45,41.90,103.88,1,-1,-1,-1
46,1013,439.35,183.17,39.35,77.62,1,-1,-1,-1
46,1007,536.86,225.99,35.61,91.43,1,-1,-1,-1
46,1005,374.85,178.42,33.07,82.19,1,-1,-1,-1
47,1017,401.21,175.37,39.03,88.90,1,-1,-1,-1
47,1016,696.45,253.98,50.49,141.48,1,-1,-1,-1
47,1015,567.84,218.71,45.58,102.22,1,-1,-1,-1
47,1013,442.83,181.99,36.43,74.00,1,-1,-1,-1
47,1007,531.57,222.45,34.98,89.58,1,-1,-1,-1
47,1005,370.44,177.06,35.08,82.17,1,-1,-1,-1
48,1016,688.91,250.43,46.30,134.03,1,-1,-1,-1
48,1015,564.09,218.55,41.34,98.45,1,-1,-1,-1
48,1013,441.05,181.51,33.89,73.07,1,-1,-1,-1
48,1007,523.01,219.60,33.82,86.95,1,-1,-1,-1
48,1005,371.96,177.32,34.87,81.71,1,-1,-1,-1
49,1016,683.98,249.42,45.47,130.56,1,-1,-1,-1
49,1015,561.13,216.58,40.66,94.78,1,-1,-1,-1
49,1013,436.46,180.45,34.19,70.67,1,-1,-1,-1
49,1007,516.77,219.98,33.22,85.45,1,-1,-1,-1
49,1005,371.32,177.97,34.86,81.69,1,-1,-1,-1
50,1016,679.96,250.35,42.98,129.01,1,-1,-1,-1
50,1015,557.28,215.85,41.29,91.97,1,-1,-1,-1
50,1013,434.31,178.65,34.95,70.51,1,-1,-1,-1
50,1007,512.43,214.85,35.19,88.64,1,-1,-1,-1
50,1005,370.19,178.12,35.04,81.43,1,-1,-1,-1
51,1016,668.11,247.38,47.95,133.19,1,-1,-1,-1
51,1015,549.42,213.17,36.91,85.95,1,-1,-1,-1
51,1007,509.79,215.48,35.19,86.67,1,-1,-1,-1
51,1005,368.34,177.33,35.69,81.64,1,-1,-1,-1
52,1016,662.78,245.98,46.78,129.87,1,-1,-1,-1
52,1015,546.69,215.16,34.93,84.37,1,-1,-1,-1
52,1007,504.06,212.52,37.29,92.73,1,-1,-1,-1
52,1005,367.90,176.26,36.08,82.00,1,-1,-1,-1
53,1016,657.79,245.94,46.41,125.20,1,-1,-1,-1
53,1015,538.20,215.52,36.02,85.18,1,-1,-1,-1
53,1007,496.44,213.07,38.50,94.70,1,-1,-1,-1
53,1005,367.78,174.96,36.23,81.69,1,-1,-1,-1
54,1016,651.72,241.11,46.90,125.52,1,-1,-1,-1
54,1015,540.16,215.40,32.90,83.94,1,-1,-1,-1
54,1007,490.26,208.53,36.54,93.05,1,-1,-1,-1
54,1005,367.86,174.67,36.27,81.04,1,-1,-1,-1
55,1016,643.79,239.00,47.48,122.35,1,-1,-1,-1
55,1015,531.19,212.32,34.98,82.38,1,-1,-1,-1
55,1007,487.88,212.55,38.79,91.45,1,-1,-1,-1
55,1005,368.15,175.85,36.20,80.46,1,-1,-1,-1
56,1016,639.44,239.02,46.95,122.20,1,-1,-1,-1
56,1015,524.67,210.17,36.93,89.24,1,-1,-1,-1
56,1007,482.17,209.33,40.89,92.97,1,-1,-1,-1
56,1005,369.58,176.03,35.83,79.66,1,-1,-1,-1
57,1016,631.30,234.98,46.51,121.59,1,-1,-1,-1
57,1015,520.21,208.15,35.33,85.73,1,-1,-1,-1
57,1007,474.66,206.98,38.58,91.30,1,-1,-1,-1
57,1005,368.28,177.38,35.74,78.37,1,-1,-1,-1
58,1016,623.44,232.71,45.07,123.06,1,-1,-1,-1
58,1015,516.29,210.48,33.42,80.85,1,-1,-1,-1
58,1007,470.21,205.33,36.77,87.74,1,-1,-1,-1
58,1005,371.75,177.82,35.35,81.13,1,-1,-1,-1
59,1016,620.11,235.97,43.78,116.60,1,-1,-1,-1
59,1015,515.45,207.78,37.36,84.32,1,-1,-1,-1
59,1007,467.54,206.87,35.96,85.29,1,-1,-1,-1
59,1005,374.16,176.45,34.69,82.43,1,-1,-1,-1
60,1016,614.89,232.12,42.65,114.65,1,-1,-1,-1
60,1015,508.96,203.70,38.03,87.63,1,-1,-1,-1
60,1007,467.19,204.22,35.65,83.97,1,-1,-1,-1
60,1005,372.27,177.90,35.49,83.04,1,-1,-1,-1
61,1016,609.35,225.58,41.73,113.97,1,-1,-1,-1
61,1015,502.62,203.77,36.71,83.14,1,-1,-1,-1
61,1007,459.61,202.38,39.61,88.58,1,-1,-1,-1
61,1005,369.87,178.28,35.87,82.36,1,-1,-1,-1
62,1016,607.79,227.30,42.09,110.08,1,-1,-1,-1
62,1015,497.92,202.16,39.64,81.58,1,-1,-1,-1
62,1007,460.92,202.14,38.16,87.83,1,-1,-1,-1
62,1005,368.17,172.55,37.01,81.84,1,-1,-1,-1
63,1016,606.81,224.47,43.01,110.54,1,-1,-1,-1
63,1015,493.58,202.41,38.06,83.99,1,-1,-1,-1
63,1007,460.73,202.01,37.19,86.19,1,-1,-1,-1
63,1005,366.33,176.26,37.64,81.65,1,-1,-1,-1
64,1016,603.31,219.80,44.38,111.85,1,-1,-1,-1
64,1015,493.72,201.08,39.15,81.80,1,-1,-1,-1
64,1007,459.57,202.37,37.56,84.50,1,-1,-1,-1
64,1005,370.44,178.65,37.84,79.08,1,-1,-1,-1
