1,520,569.20,423.10,56.38,176.87,1,-1,-1,-1
1,519,671.68,407.66,86.53,193.59,1,-1,-1,-1
1,518,1352.14,379.56,84.06,240.88,1,-1,-1,-1
1,517,1469.45,415.25,91.93,187.82,1,-1,-1,-1
1,516,472.13,437.85,78.72,161.33,1,-1,-1,-1
2,520,555.25,413.55,66.17,183.41,1,-1,-1,-1
2,519,670.59,398.57,83.93,197.14,1,-1,-1,-1
2,518,1354.48,392.60,76.57,233.47,1,-1,-1,-1
2,517,1461.70,428.33,76.86,163.51,1,-1,-1,-1
2,516,460.66,438.87,68.13,163.91,1,-1,-1,-1
3,521,636.66,416.82,57.55,162.85,1,-1,-1,-1
3,520,551.62,413.95,69.59,187.78,1,-1,-1,-1
3,519,681.50,425.92,83.05,188.20,1,-1,-1,-1
3,518,1362.28,384.69,86.04,246.66,1,-1,-1,-1
3,517,1459.24,427.31,78.19,169.33,1,-1,-1,-1
3,516,461.20,431.89,66.11,162.18,1,-1,-1,-1
4,520,547.32,420.37,65.02,171.61,1,-1,-1,-1
4,518,1346.87,385.47,79.83,239.63,1,-1,-1,-1
4,517,1451.47,425.87,78.12,175.35,1,-1,-1,-1
4,516,445.13,435.78,77.89,174.58,1,-1,-1,-1
5,520,538.18,421.02,66.37,168.72,1,-1,-1,-1
5,518,1343.05,386.61,83.71,248.79,1,-1,-1,-1
5,517,1436.37,431.12,71.58,168.98,1,-1,-1,-1
5,516,432.78,439.49,73.41,173.35,1,-1,-1,-1
6,521,643.34,410.99,82.32,197.13,1,-1,-1,-1
6,520,525.07,434.44,63.65,163.53,1,-1,-1,-1
6,518,1342.15,388.02,83.44,231.63,1,-1,-1,-1
6,517,1429.71,442.80,71.30,166.60,1,-1,-1,-1
6,516,432.73,435.58,68.56,167.28,1,-1,-1,-1
7,518,1344.46,403.65,82.03,226.71,1,-1,-1,-1
7,517,1418.73,438.92,79.32,170.36,1,-1,-1,-1
7,516,435.47,439.75,65.48,162.22,1,-1,-1,-1
8,518,1341.84,403.91,79.55,226.51,1,-1,-1,-1
8,517,1420.91,438.46,73.99,168.76,1,-1,-1,-1
8,516,428.76,433.62,69.56,172.96,1,-1,-1,-1
